date,year,month,city,route_id,transport_mode,avg_daily_riders,total_monthly_riders,avg_ticket_price,service_frequency_per_hour,avg_delay_minutes,capacity_utilisation
2021-08-01,2021,8,Edinburgh,EDI-008,Bus,13231,410161,2.05,10.9,12.7,0.66
2021-09-01,2021,9,Edinburgh,EDI-008,Bus,9935,298050,2.04,11.5,11.9,0.5
2021-10-01,2021,10,Edinburgh,EDI-008,Bus,11434,354454,1.95,12.5,12,0.56
2021-11-01,2021,11,Edinburgh,EDI-008,Bus,11913,357390,1.99,8.8,5.3,0.7
2021-12-01,2021,12,Edinburgh,EDI-008,Bus,12183,377673,2.04,10.7,9.6,0.67
2022-01-01,2022,1,Edinburgh,EDI-008,Bus,9639,298809,2.07,10.5,10.6,0.62
2022-02-01,2022,2,Edinburgh,EDI-008,Bus,12252,343056,2.07,10.6,12.8,0.7
2022-03-01,2022,3,Edinburgh,EDI-008,Bus,13190,408890,2.03,10.4,10,0.72
2022-04-01,2022,4,Edinburgh,EDI-008,Bus,11461,343830,2.05,10.2,11.3,0.54
2022-05-01,2022,5,Edinburgh,EDI-008,Bus,14686,455266,1.88,10.9,9.5,0.79
2022-06-01,2022,6,Edinburgh,EDI-008,Bus,11387,341610,1.97,10.1,10.7,0.7
2022-07-01,2022,7,Edinburgh,EDI-008,Bus,11688,362328,2.08,11.7,12.5,0.48
2022-08-01,2022,8,Edinburgh,EDI-008,Bus,15507,480717,1.94,10.8,12.9,0.77
2022-09-01,2022,9,Edinburgh,EDI-008,Bus,12373,371190,2.04,11.4,13.1,0.65
2022-10-01,2022,10,Edinburgh,EDI-008,Bus,9985,309535,2.11,8.3,10.6,0.69
2022-11-01,2022,11,Edinburgh,EDI-008,Bus,13089,392670,2.13,10.2,11.9,0.71
2022-12-01,2022,12,Edinburgh,EDI-008,Bus,9480,293880,2.07,9.7,6.7,0.5
2023-01-01,2023,1,Edinburgh,EDI-008,Bus,13416,415896,2.03,11.3,13.4,0.64
2023-02-01,2023,2,Edinburgh,EDI-008,Bus,9737,272636,2.03,9.1,12.8,0.64
2023-03-01,2023,3,Edinburgh,EDI-008,Bus,12296,381176,2.07,11.5,12,0.58
2023-04-01,2023,4,Edinburgh,EDI-008,Bus,13554,406620,1.97,10.1,10,0.65
2023-05-01,2023,5,Edinburgh,EDI-008,Bus,11514,356934,2.07,8.5,14.6,1.16
2023-06-01,2023,6,Edinburgh,EDI-008,Bus,13653,409590,2.04,11.9,10.9,0.61
2023-07-01,2023,7,Edinburgh,EDI-008,Bus,14568,451608,2.07,12.1,11.9,0.67
2023-08-01,2023,8,Edinburgh,EDI-008,Bus,12939,401109,2.04,10.6,11,0.75
2023-09-01,2023,9,Edinburgh,EDI-008,Bus,17155,514650,2.03,13,13.4,0.88
2023-10-01,2023,10,Edinburgh,EDI-008,Bus,12051,373581,2.09,12.7,11.4,0.49
2023-11-01,2023,11,Edinburgh,EDI-008,Bus,11930,357900,2.35,9.7,11.1,0.61
2023-12-01,2023,12,Edinburgh,EDI-008,Bus,13065,405015,2.06,9.6,9.6,0.73
2024-01-01,2024,1,Edinburgh,EDI-008,Bus,9700,300700,2.08,9.1,12.1,0.56
2024-02-01,2024,2,Edinburgh,EDI-008,Bus,11108,322132,2.24,11.5,10.9,0.44
2024-03-01,2024,3,Edinburgh,EDI-008,Bus,11830,366730,2.05,9.3,12.6,0.7
2024-04-01,2024,4,Edinburgh,EDI-008,Bus,15532,465960,2,11.5,13,0.78
2024-05-01,2024,5,Edinburgh,EDI-008,Bus,15350,475850,2.17,11.6,10.4,0.76
2024-06-01,2024,6,Edinburgh,EDI-008,Bus,13027,390810,2.06,10.8,9.7,0.65
2024-07-01,2024,7,Edinburgh,EDI-008,Bus,10794,334614,2.17,10.7,8.6,0.57
2024-08-01,2024,8,Edinburgh,EDI-008,Bus,15587,483197,2.11,12,12.5,0.72
2024-09-01,2024,9,Edinburgh,EDI-008,Bus,12232,366960,2.14,10.6,11.4,0.59
2024-10-01,2024,10,Edinburgh,EDI-008,Bus,13530,419430,2.11,11.5,15.6,0.6
2024-11-01,2024,11,Edinburgh,EDI-008,Bus,18269,548070,2.1,,8.4,0.8
2024-12-01,2024,12,Edinburgh,EDI-008,Bus,10359,321129,1.97,9.9,7.2,0.55
2025-01-01,2025,1,Edinburgh,EDI-008,Bus,13900,430900,2.04,8.6,7.4,0.79
2025-02-01,2025,2,Edinburgh,EDI-008,Bus,11756,329168,2.08,10.1,8,0.67
2025-03-01,2025,3,Edinburgh,EDI-008,Bus,11721,363351,2.1,9.6,12.7,0.63
2025-04-01,2025,4,Edinburgh,EDI-008,Bus,10456,313680,2.16,10.4,,0.59
2025-05-01,2025,5,Edinburgh,EDI-008,Bus,12293,381083,2.14,8.8,11.9,0.82
2025-06-01,2025,6,Edinburgh,EDI-008,Bus,10054,301620,2.1,7.6,14.3,0.74
2025-07-01,2025,7,Edinburgh,EDI-008,Bus,12710,394010,2,10.4,13.1,0.7
2025-08-01,2025,8,Edinburgh,EDI-008,Bus,15634,484654,2.07,11.4,14.7,0.82
2025-09-01,2025,9,Edinburgh,EDI-008,Bus,15012,450360,2.14,,10.3,0.88
2025-10-01,2025,10,Edinburgh,EDI-008,Bus,14916,462396,2.18,11.1,10.4,0.87
2025-11-01,2025,11,Edinburgh,EDI-008,Bus,13892,416760,2.14,9.9,14.6,0.85
2025-12-01,2025,12,Edinburgh,EDI-008,Bus,12140,376340,2.16,,11.4,0.69
2019-01-01,2019,1,Edinburgh,EDI-009,Bus,10811,335141,1.9,7.3,9,0.81
2019-02-01,2019,2,Edinburgh,EDI-009,Bus,8005,224140,1.96,7.9,8.7,0.55
2019-03-01,2019,3,Edinburgh,EDI-009,Bus,7114,220534,1.93,6.3,9,0.7
2019-04-01,2019,4,Edinburgh,EDI-009,Bus,9674,290220,1.84,6.3,7.3,0.83
2019-05-01,2019,5,Edinburgh,EDI-009,Bus,9069,281139,1.87,8.1,7.8,0.56
2019-06-01,2019,6,Edinburgh,EDI-009,bus,10139,304170,1.9,,8.2,0.63
2019-07-01,2019,7,Edinburgh,EDI-009,Bus,8144,252464,1.9,5.7,7.9,0.83
2019-08-01,2019,8,Edinburgh,EDI-009,Bus,10463,324353,1.75,7.7,12.4,0.71
2019-09-01,2019,9,Edinburgh,EDI-009,Bus,10467,314010,1.88,7.9,12.3,0.71
2019-10-01,2019,10,Edinburgh,EDI-009,Bus,8357,259067,1.91,7.4,8.8,0.62
2019-11-01,2019,11,Edinburgh,EDI-009,Bus,8982,269460,1.83,8.1,8,0.61
2019-12-01,2019,12,Edinburgh,EDI-009,Bus,12161,376991,1.93,10.9,10.4,0.74
2020-01-01,2020,1,Edinburgh,EDI-009,Bus,8178,253518,2.08,8,,0.63
2020-02-01,2020,2,Edinburgh,EDI-009,Bus,11707,339503,1.96,9.8,9.9,0.68
2020-03-01,2020,3,Edinburgh,EDI-009,bus,10904,338024,1.82,9.6,10.6,0.6
2020-04-01,2020,4,Edinburgh,EDI-009,Bus,7819,234570,1.88,8.4,13.7,0.45
2020-05-01,2020,5,Edinburgh,EDI-009,Bus,9270,287370,2.04,7.8,8.2,0.74
2020-06-01,2020,6,Edinburgh,EDI-009,Bus,10444,313320,1.87,8.5,10,0.75
2020-07-01,2020,7,Edinburgh,EDI-009,Bus,11094,343914,2.03,9.7,6.4,0.63
2020-08-01,2020,8,Edinburgh,EDI-009,Bus,10108,313348,1.9,8.6,12.1,0.64
2020-09-01,2020,9,Edinburgh,EDI-009,Bus,11133,333990,2.01,8.2,9.6,0.7
2020-10-01,2020,10,Edinburgh,EDI-009,Bus,9794,303614,1.89,7.6,9,0.75
2020-11-01,2020,11,Edinburgh,EDI-009,Bus,10386,311580,1.8,7.2,10.2,0.7
2020-12-01,2020,12,Edinburgh,EDI-009,Bus,9627,298437,1.96,8.1,9.7,0.71
2021-01-01,2021,1,Edinburgh,EDI-009,Bus,11232,348192,1.96,8.2,9.7,0.86
2021-02-01,2021,2,Edinburgh,EDI-009,Bus,9007,252196,2.04,8.4,11.6,0.56
2021-03-01,2021,3,Edinburgh,EDI-009,Bus,11293,350083,2.05,9.6,8.2,0.66
2021-04-01,2021,4,Edinburgh,EDI-009,bus,12368,371040,1.94,10.4,11.7,0.59
2021-05-01,2021,5,Edinburgh,EDI-009,Bus,8893,275683,2.01,8.8,8,0.61
2021-06-01,2021,6,Edinburgh,EDI-009,Bus,10914,327420,1.99,7,12,0.89
2021-07-01,2021,7,Edinburgh,EDI-009,Bus,13582,421042,1.89,12.1,7.7,0.64
2021-08-01,2021,8,Edinburgh,EDI-009,Bus,11950,370450,1.95,9.9,9.8,0.72
2021-09-01,2021,9,Edinburgh,EDI-009,Bus,8769,263070,2.08,7.6,8.6,0.79
2021-10-01,2021,10,Edinburgh,EDI-009,Bus,8264,256184,1.88,6.7,10.7,0.68
2021-11-01,2021,11,Edinburgh,EDI-009,bus,9424,282720,1.83,8.7,8.2,0.59
2021-12-01,2021,12,Edinburgh,EDI-009,Bus,8760,271560,2,7.5,11.2,0.58
2022-01-01,2022,1,Edinburgh,EDI-009,Bus,9315,288765,2.05,7,10.4,0.69
2022-02-01,2022,2,Edinburgh,EDI-009,Bus,8711,243908,2.08,7.2,7.2,0.75
2022-03-01,2022,3,Edinburgh,EDI-009,Bus,9026,279806,2.06,10.1,8.3,0.51
2022-04-01,2022,4,EDI,EDI-009,Bus,10794,323820,2.12,8.8,9.6,0.77
2022-05-01,2022,5,Edinburgh,EDI-009,Bus,12503,387593,2.07,6.9,9.9,1.06
2022-06-01,2022,6,Edinburgh,EDI-009,Bus,10573,317190,1.97,8.5,8.7,0.82
2022-07-01,2022,7,Edinburgh,EDI-009,Bus,13342,413602,2.03,9.3,,0.8
2022-08-01,2022,8,Edinburgh,EDI-009,Bus,11696,362576,1.93,7.2,10.7,0.97
2022-09-01,2022,9,Edinburgh,EDI-009,Bus,9813,294390,2.1,9,8.9,0.54
2022-10-01,2022,10,Edinburgh,EDI-009,Bus,11097,344007,1.94,8,10.8,0.84
2022-11-01,2022,11,Edinburgh,EDI-009,Bus,9137,274110,2.08,8.1,11.4,0.68
2022-12-01,2022,12,Edinburgh,EDI-009,Bus,9027,279837,2.08,9.4,4.1,0.54
2023-01-01,2023,1,Edinburgh,EDI-009,Bus,10986,340566,2.06,8.1,8.9,0.64
2023-02-01,2023,2,Edinburgh,EDI-009,Bus,8702,243656,2.15,7.3,5.3,0.71
2023-03-01,2023,3,Edinburgh,EDI-009,Bus,10875,337125,2.08,,6.8,0.77
2023-04-01,2023,4,Edinburgh,EDI-009,Bus,13642,409260,2.13,9.3,11.7,0.85
2023-05-01,2023,5,Edinburgh,EDI-009,Bus,12469,386539,2.01,9.4,10.3,0.73
2023-06-01,2023,6,Edinburgh,EDI-009,Bus,12720,381600,2.09,,10.5,0.89
2023-07-01,2023,7,Edinburgh,EDI-009,Bus,12019,372589,2.05,8.6,8.5,0.76
2023-08-01,2023,8,Edinburgh,EDI-009,Bus,11419,353989,2.1,8.4,10.2,0.81
2023-09-01,2023,9,Edinburgh,EDI-009,Bus,12946,388380,2.16,8.5,9.6,0.78
2023-10-01,2023,10,Edinburgh,EDI-009,Bus,12588,390228,2.01,8.7,9,0.8
2023-11-01,2023,11,Edinburgh,EDI-009,Bus,10100,303000,2.15,5.7,7.8,0.93
2023-12-01,2023,12,Edinburgh,EDI-009,Bus,10163,315053,2.06,10,12.7,0.73
2024-01-01,2024,1,Edinburgh,EDI-009,Bus,11529,357399,2.2,8.1,9.2,0.85
2024-02-01,2024,2,Edinburgh,EDI-009,Bus,11273,326917,2.06,8.4,,0.62
2024-03-01,2024,3,Edinburgh,EDI-009,Bus,10325,320075,2.15,9.2,15.1,1.03
2024-04-01,2024,4,Edinburgh,EDI-009,Bus,7274,218220,2.11,8.8,7.7,0.51
2024-05-01,2024,5,EDI,EDI-009,Bus,11621,360251,2.26,7.6,11.3,0.85
2024-06-01,2024,6,Edinburgh,EDI-009,Bus,10920,327600,2.15,9.4,10,0.64
2024-07-01,2024,7,Edinburgh,EDI-009,Bus,15691,486421,2.14,10.6,9,0.96
2024-08-01,2024,8,EDI,EDI-009,Bus,10689,331359,2.08,8.8,8.5,0.71
2024-09-01,2024,9,Edinburgh,EDI-009,Bus,7651,229530,2.12,7.5,8.5,0.58
2024-10-01,2024,10,Edinburgh,EDI-009,Bus,11655,361305,2.08,8.5,10.9,0.74
2024-11-01,2024,11,Edinburgh,EDI-009,Bus,11177,335310,2.12,9.7,10.9,0.59
2024-12-01,2024,12,Edinburgh,EDI-009,Bus,7869,243939,2.09,7.7,6.9,0.63
2025-01-01,2025,1,Edinburgh,EDI-009,Bus,10644,329964,2.17,7.8,11.5,0.62
2025-02-01,2025,2,Edinburgh,EDI-009,Bus,10005,280140,2.15,7.8,,0.76
2025-03-01,2025,3,Edinburgh,EDI-009,Bus,10687,331297,2.13,9.4,7.7,0.6
2025-04-01,2025,4,Edinburgh,EDI-009,bus,12018,360540,1.99,10.2,9.7,0.65
2025-05-01,2025,5,Edinburgh,EDI-009,Bus,12280,380680,2.12,11.2,10.6,0.68
2025-06-01,2025,6,Edinburgh,EDI-009,Bus,11916,357480,1.98,8.7,7.8,0.78
2025-07-01,2025,7,Edinburgh,EDI-009,Bus,12267,380277,2.15,8.8,7.2,0.8
2025-08-01,2025,8,Edinburgh,EDI-009,Bus,10769,333839,2.19,,9.4,0.65
2025-09-01,2025,9,Edinburgh,EDI-009,Bus,12810,384300,2.23,7.6,8.9,0.89
2025-10-01,2025,10,Edinburgh,EDI-009,Bus,11249,348719,2.17,9.2,9.4,0.58
2025-11-01,2025,11,Edinburgh,EDI-009,Bus,9871,296130,2.07,7.7,9.9,0.8
2025-12-01,2025,12,Edinburgh,EDI-009,Bus,8707,269917,2.06,5.9,12.3,0.89
2019-01-01,2019,1,Edinburgh,EDI-010,Bus,9670,299770,2,7.5,10.3,0.7
2019-02-01,2019,2,Edinburgh,EDI-010,Bus,9555,267540,179,6.2,10.7,1.23
2019-03-01,2019,3,Edinburgh,EDI-010,Bus,9538,295678,1.92,8.4,11.8,0.73
2019-04-01,2019,4,Edinburgh,EDI-010,Bus,9521,285630,1.92,9,11.2,0.51
2019-05-01,2019,5,Edinburgh,EDI-010,Bus,7214,223634,1.98,6.2,11.9,0.75
2019-06-01,2019,6,Edinburgh,EDI-010,Bus,11124,333720,1.9,8.9,,0.77
2019-07-01,2019,7,Edinburgh,EDI-010,Bus,10782,334242,1.99,9.2,13.3,0.6
2019-08-01,2019,8,Edinburgh,EDI-010,Bus,10888,337528,1.95,9.8,8.8,0.6
2019-09-01,2019,9,Edinburgh,EDI-010,Bus,9522,285660,1.89,7.5,2.7,0.64
2019-10-01,2019,10,Edinburgh,EDI-010,Bus,9619,298189,2,7.8,15.8,0.69
2019-11-01,2019,11,Edinburgh,EDI-010,Bus,7838,235140,2.12,7.6,8.3,0.47
2019-12-01,2019,12,Edinburgh,EDI-010,Bus,10986,340566,1.86,9,10,0.54
2020-01-01,2020,1,Edinburgh,EDI-010,Bus,10004,310124,2,8.2,13,0.67
2020-02-01,2020,2,Edinburgh,EDI-010,Bus,7232,209728,2.04,8.7,10.4,0.37
2020-03-01,2020,3,Edinburgh,EDI-010,Bus,9896,306776,1.94,8.5,9.7,0.55
2020-04-01,2020,4,Edinburgh,EDI-010,Bus,8968,269040,2.11,8.9,6.3,0.59
2020-05-01,2020,5,Edinburgh,EDI-010,Bus,13100,406100,1.83,8.7,11.8,0.89
2020-06-01,2020,6,Edinburgh,EDI-010,Bus,9909,297270,1.97,7.9,10.3,0.66
2020-07-01,2020,7,Edinburgh,EDI-010,Bus,11016,341496,1.84,7.9,15.4,0.72
2020-08-01,2020,8,Edinburgh,EDI-010,Bus,13696,424576,1.84,9.5,9.8,0.88
2020-09-01,2020,9,Edinburgh,EDI-010,Bus,9511,285330,1.84,7.6,9.3,0.78
2020-10-01,2020,10,Edinburgh,EDI-010,bus,13311,412641,1.85,9,6.3,0.79
2020-11-01,2020,11,Edinburgh,EDI-010,Bus,9603,288090,1.94,6.1,12.4,0.77
2020-12-01,2020,12,Edinburgh,EDI-010,Bus,10241,317471,1.79,6.2,11.8,0.97
2021-01-01,2021,1,Edinburgh,EDI-010,Bus,11778,365118,2.08,10.1,7.8,0.68
2021-02-01,2021,2,Edinburgh,EDI-010,Bus,9942,278376,2.04,7.3,9.5,0.79
2021-03-01,2021,3,Edinburgh,EDI-010,Bus,9605,297755,1.95,7,13.1,0.73
2021-04-01,2021,4,EDI,EDI-010,Bus,8131,243930,1.99,5.8,10.6,0.83
2021-05-01,2021,5,Edinburgh,EDI-010,Bus,11102,344162,1.89,5.9,10.6,1
2021-06-01,2021,6,Edinburgh,EDI-010,Bus,9741,292230,1.93,7.5,,0.66
2021-07-01,2021,7,Edinburgh,EDI-010,Bus,10418,322958,2.01,8.2,11.2,0.67
2021-08-01,2021,8,EDI,EDI-010,Bus,10700,331700,223,8,15.4,0.69
2021-09-01,2021,9,Edinburgh,EDI-010,Bus,10743,322290,1.89,8.5,11.3,0.73
2021-10-01,2021,10,Edinburgh,EDI-010,Bus,8804,272924,1.94,8.7,11.2,0.52
2021-11-01,2021,11,Edinburgh,EDI-010,Bus,12427,372810,2.01,8.2,10.4,0.81
2021-12-01,2021,12,Edinburgh,EDI-010,Bus,8904,276024,2.14,6.2,11.3,0.75
2022-01-01,2022,1,Edinburgh,EDI-010,Bus,10573,327763,1.97,7.7,10,0.76
2022-02-01,2022,2,Edinburgh,EDI-010,Bus,11619,325332,2.08,7.1,12.7,0.86
2022-03-01,2022,3,Edinburgh,EDI-010,Bus,10716,332196,1.88,9.1,11.9,0.64
2022-04-01,2022,4,Edinburgh,EDI-010,Bus,9765,292950,2.12,5.5,12.1,1.05
2022-05-01,2022,5,Edinburgh,EDI-010,Bus,13924,431644,1.9,8.2,9.5,0.98
2022-06-01,2022,6,Edinburgh,EDI-010,Bus,11062,331860,185,7.8,11.4,0.78
2022-07-01,2022,7,Edinburgh,EDI-010,Bus,10537,326647,2,5.8,8.6,0.98
2022-08-01,2022,8,Edinburgh,EDI-010,Bus,12768,395808,2.13,8.7,13.5,0.85
2022-09-01,2022,9,Edinburgh,EDI-010,Bus,12435,373050,1.89,8.5,9.5,0.73
2022-10-01,2022,10,Edinburgh,EDI-010,Bus,9941,308171,1.96,8.2,9.4,0.63
2022-11-01,2022,11,EDI,EDI-010,Bus,13261,397830,2.14,9.1,9.6,1.17
2022-12-01,2022,12,EDI,EDI-010,Bus,10567,327577,1.96,,11.7,0.99
2023-01-01,2023,1,Edinburgh,EDI-010,Bus,8754,271374,2.04,7,11,0.78
2023-02-01,2023,2,Edinburgh,EDI-010,Bus,8554,239512,2.03,5.9,6.1,0.72
2023-03-01,2023,3,Edinburgh,EDI-010,Bus,10931,338861,2.1,8.1,12.9,0.66
2023-04-01,2023,4,Edinburgh,EDI-010,Bus,9327,279810,2.07,5.6,8.4,0.91
2023-05-01,2023,5,Edinburgh,EDI-010,Bus,15540,481740,206,9.2,6.6,0.89
2023-06-01,2023,6,Edinburgh,EDI-010,Bus,9820,294600,1.93,9.4,13.3,0.54
2023-07-01,2023,7,Edinburgh,EDI-010,Bus,12275,380525,2.16,5.5,10.1,1.15
2023-08-01,2023,8,Edinburgh,EDI-010,Bus,8470,262570,2.2,6.2,11.5,0.73
2023-09-01,2023,9,Edinburgh,EDI-010,Bus,12899,386970,2.08,7.7,10.5,0.95
2023-10-01,2023,10,Edinburgh,EDI-010,Bus,9032,279992,1.99,8.2,6.6,0.61
2023-11-01,2023,11,Edinburgh,EDI-010,Bus,9371,281130,2.02,7.2,10.7,0.66
2023-12-01,2023,12,Edinburgh,EDI-010,Bus,11251,348781,2.14,8.3,9.6,0.74
2024-01-01,2024,1,Edinburgh,EDI-010,Bus,10190,315890,2.2,7.9,7.2,0.79
2024-02-01,2024,2,Edinburgh,EDI-010,Bus,8574,248646,2.17,9.5,11.1,0.48
2024-03-01,2024,3,Edinburgh,EDI-010,Bus,14666,454646,2.19,9,10.3,1
2024-04-01,2024,4,Edinburgh,EDI-010,Bus,11506,345180,2.04,8.8,10.1,0.7
2024-05-01,2024,5,Edinburgh,EDI-010,Bus,12988,402628,2.11,9.5,13.2,0.77
2024-06-01,2024,6,Edinburgh,EDI-010,Bus,11759,352770,1.99,7.8,11.2,0.84
2024-07-01,2024,7,Edinburgh,EDI-010,Bus,11843,367133,2.09,8.5,8,0.8
2024-08-01,2024,8,Edinburgh,EDI-010,Bus,11163,346053,2.08,,6.1,0.85
2024-09-01,2024,9,Edinburgh,EDI-010,Bus,11431,342930,1.99,8.1,7.1,0.8
2024-10-01,2024,10,Edinburgh,EDI-010,Bus,9311,288641,2.06,8.3,14,0.55
2024-11-01,2024,11,Edinburgh,EDI-010,Bus,12770,383100,2.15,7.5,14.2,0.93
2024-12-01,2024,12,Edinburgh,EDI-010,Bus,9360,290160,207,6.4,5.7,0.86
2025-01-01,2025,1,Edinburgh,EDI-010,Bus,10088,312728,2.28,8.2,9.4,0.77
2025-02-01,2025,2,Edinburgh,EDI-010,Bus,9458,264824,2.1,7.9,9.4,0.59
2025-03-01,2025,3,Edinburgh,EDI-010,Bus,9493,294283,2.04,5.4,6.3,0.92
2025-04-01,2025,4,Edinburgh,EDI-010,Bus,10888,326640,2.06,7.1,8.5,0.83
2025-05-01,2025,5,Edinburgh,EDI-010,Bus,13492,418252,2.22,8.6,10.7,0.95
2025-06-01,2025,6,Edinburgh,EDI-010,Bus,13854,415620,2.05,9.1,12.9,1
2025-07-01,2025,7,Edinburgh,EDI-010,Bus,13790,427490,2.15,,8.4,0.93
2025-08-01,2025,8,Edinburgh,EDI-010,Bus,13785,427335,2.12,8.7,10,0.92
2025-09-01,2025,9,Edinburgh,EDI-010,Bus,13000,390000,2.05,8.8,9,0.71
2025-10-01,2025,10,Edinburgh,EDI-010,Bus,13280,411680,210,8.5,10.3,0.82
2025-11-01,2025,11,Edinburgh,EDI-010,Bus,13265,397950,2.22,8.8,7,0.76
2025-12-01,2025,12,Edinburgh,EDI-010,Bus,11031,341961,2.14,8.9,10.8,0.7
2019-01-01,2019,1,Edinburgh,EDI-011,Bus,13681,424111,1.88,11.2,15.5,0.59
2019-02-01,2019,2,Edinburgh,EDI-011,Bus,11090,310520,1.97,8.8,10.4,0.68
2019-03-01,2019,3,Edinburgh,EDI-011,Bus,18093,560883,1.96,10.9,9.3,0.94
2019-04-01,2019,4,Edinburgh,EDI-011,Bus,9897,296910,1.92,8.9,12,0.75
2019-05-01,2019,5,Edinburgh,EDI-011,Bus,14110,437410,1.92,13.1,15.4,0.55
2019-06-01,2019,6,Edinburgh,EDI-011,Bus,11013,330390,1.88,11.3,10.5,0.53
2019-07-01,2019,7,Edinburgh,EDI-011,Bus,12754,395374,1.91,11.4,9.7,0.72
2019-08-01,2019,8,Edinburgh,EDI-011,Bus,11304,350424,2.08,9.9,12.4,0.58
2019-09-01,2019,9,Edinburgh,EDI-011,Bus,12615,378450,1.82,10.6,14.3,0.71
2019-10-01,2019,10,Edinburgh,EDI-011,Bus,10362,321222,1.81,9.7,13.6,0.92
2019-11-01,2019,11,Edinburgh,EDI-011,Bus,11692,350760,1.9,9.9,8.7,0.7
2019-12-01,2019,12,Edinburgh,EDI-011,Bus,10996,340876,2.06,9.9,5.4,0.68
2020-01-01,2020,1,Edinburgh,EDI-011,Bus,12894,399714,1.9,9.9,11,0.74
2020-02-01,2020,2,Edinburgh,EDI-011,Bus,11854,343766,1.9,10.7,11,0.61
2020-03-01,2020,3,Edinburgh,EDI-011,Bus,10248,317688,2.07,9.1,12.9,0.76
2020-04-01,2020,4,Edinburgh,EDI-011,Bus,11793,353790,2.02,8.4,9,0.82
2020-05-01,2020,5,Edinburgh,EDI-011,Bus,15425,478175,184,11.6,8.8,0.74
2020-06-01,2020,6,Edinburgh,EDI-011,Bus,13911,417330,2.1,9.6,10.6,0.86
2020-07-01,2020,7,Edinburgh,EDI-011,Bus,17085,529635,1.97,13.4,13,0.7
2020-08-01,2020,8,Edinburgh,EDI-011,Bus,14445,447795,1.91,8.4,12,0.93
2020-09-01,2020,9,Edinburgh,EDI-011,Bus,14647,439410,2.05,11.3,17.1,0.69
2020-10-01,2020,10,Edinburgh,EDI-011,Bus,13827,428637,204,10.8,11.2,0.69
2020-11-01,2020,11,Edinburgh,EDI-011,Bus,11362,340860,1.99,10.2,12.4,0.92
2020-12-01,2020,12,Edinburgh,EDI-011,Bus,10178,315518,1.91,,,0.67
2021-01-01,2021,1,Edinburgh,EDI-011,Bus,12377,383687,2.15,10.1,11.1,0.68
2021-02-01,2021,2,Edinburgh,EDI-011,Bus,13920,389760,1.84,10.8,11.4,0.68
2021-03-01,2021,3,Edinburgh,EDI-011,Bus,12483,386973,2.01,9.6,9.6,0.64
2021-04-01,2021,4,Edinburgh,EDI-011,Bus,14487,434610,2.08,10.4,10.6,0.84
2021-05-01,2021,5,Edinburgh,EDI-011,bus,13245,410595,2.03,10.3,10.2,0.72
2021-06-01,2021,6,Edinburgh,EDI-011,Bus,16990,509700,1.99,11.5,11,0.8
2021-07-01,2021,7,Edinburgh,EDI-011,Bus,15659,485429,1.99,13.3,12.9,0.7
2021-08-01,2021,8,Edinburgh,EDI-011,Bus,15175,470425,1.92,11.4,9.3,0.8
2021-09-01,2021,9,Edinburgh,EDI-011,Bus,12979,389370,1.97,9.1,15,0.89
2021-10-01,2021,10,Edinburgh,EDI-011,Bus,9771,302901,1.98,11,11.2,0.51
2021-11-01,2021,11,Edinburgh,EDI-011,Bus,15471,464130,2.09,11.4,13.8,0.72
2021-12-01,2021,12,Edinburgh,EDI-011,Bus,12047,373457,1.86,9.3,13.3,0.62
2022-01-01,2022,1,Edinburgh,EDI-011,Bus,14878,461218,2.06,11,12.2,0.89
2022-02-01,2022,2,Edinburgh,EDI-011,Bus,11749,328972,2.09,8.5,14.4,0.76
2022-03-01,2022,3,Edinburgh,EDI-011,Bus,13173,408363,2.08,9.2,10.6,0.78
2022-04-01,2022,4,Edinburgh,EDI-011,Bus,11597,347910,1.96,10.2,11.3,0.63
2022-05-01,2022,5,Edinburgh,EDI-011,Bus,14501,449531,2.05,11.7,7,0.68
2022-06-01,2022,6,Edinburgh,EDI-011,Bus,15175,455250,1.87,9.5,9,0.87
2022-07-01,2022,7,Edinburgh,EDI-011,Bus,12495,387345,1.95,11.7,17.6,0.61
2022-08-01,2022,8,Edinburgh,EDI-011,bus,17494,542314,2.09,13.8,,0.78
2022-09-01,2022,9,Edinburgh,EDI-011,Bus,10177,305310,2.17,9.2,9.4,0.58
2022-10-01,2022,10,Edinburgh,EDI-011,Bus,14995,464845,206,10.6,13.4,0.85
2022-11-01,2022,11,Edinburgh,EDI-011,Bus,10729,321870,1.9,9.5,9.9,0.59
2022-12-01,2022,12,Edinburgh,EDI-011,Bus,8114,251534,2.05,8.4,10.6,0.52
2023-01-01,2023,1,Edinburgh,EDI-011,bus,11344,351664,1.81,11.6,13.8,0.62
2023-02-01,2023,2,EDI,EDI-011,Bus,12087,338436,2.07,8.5,13.7,0.79
2023-03-01,2023,3,Edinburgh,EDI-011,Bus,18105,561255,2.01,11.5,16,0.87
2023-04-01,2023,4,Edinburgh,EDI-011,Bus,15217,456510,2.07,13.5,9.2,0.56
2023-05-01,2023,5,Edinburgh,EDI-011,Bus,13203,409293,2.11,11.6,10.7,0.69
2023-06-01,2023,6,Edinburgh,EDI-011,Bus,15859,475770,2.03,13.2,12.1,0.68
2023-07-01,2023,7,Edinburgh,EDI-011,Bus,14758,457498,1.84,11.2,13.3,0.82
2023-08-01,2023,8,Edinburgh,EDI-011,Bus,12031,372961,2.15,9.4,9.7,0.64
